Freq S11, S12 S21 S22
94.0000000000000000000 MHz,-0.80259120830348351650 + j0.44071526237526426062 ,-0.19350002985846923020 - j0.35238494336198306067 ,-0.19350002985846917469 - j0.35238494336198322721 ,-0.80259120830348351650 + j0.44071526237526409409 
95.0000000000000000000 MHz,-0.47652041719941717890 + j0.54419020077209601105 ,-0.51948401945846622851 - j0.45488643736980671761 ,-0.51948401945846622851 - j0.45488643736980660659 ,-0.47652041719941728992 + j0.54419020077209601105 
96.0000000000000000000 MHz,-0.02427275884454849209 - j0.11492964193324603506 ,-0.97164381764335783220 + j0.20520794872180450619 ,-0.97164381764335761016 + j0.20520794872180461721 ,-0.02427275884454793697 - j0.11492964193324607669 
97.0000000000000000000 MHz,-0.64171202479274291886 - j0.43324886727713196599 ,-0.35411562815836400420 + j0.52450282948091664359 ,-0.35411562815836400420 + j0.52450282948091664359 ,-0.64171202479274291886 - j0.43324886727713196599 
98.0000000000000000000 MHz,-0.86807488362144658023 - j0.28996122457329726041 ,-0.12766277766081934875 + j0.38219196730110649440 ,-0.12766277766081934875 + j0.38219196730110654991 ,-0.86807488362144669125 - j0.28996122457329698285 
99.0000000000000000000 MHz,-0.93635403885794432632 - j0.19358473979817758526 ,-0.05929255779338989119 + j0.28679340128741565019 ,-0.05929255779338989119 + j0.28679340128741565019 ,-0.93635403885794432632 - j0.19358473979817769628 
100.000000000000000000 MHz,-0.96350768112984774838 - j0.13482684264150310294 ,-0.03204677303305845937 + j0.22901457430756366751 ,-0.03204677303305847325 + j0.22901457430756369527 ,-0.96350768112984774838 - j0.13482684264150313069 
101.000000000000000000 MHz,-0.97658492281974729199 - j0.09628592790755821640 ,-0.01887630603593573944 + j0.19145389439383664332 ,-0.01887630603593573250 + j0.19145389439383669883 ,-0.97658492281974729199 - j0.09628592790755813313 
102.000000000000000000 MHz,-0.98373002064277415002 - j0.06922296082369630565 ,-0.01163689505915315586 + j0.16537234005223006017 ,-0.01163689505915314892 + j0.16537234005223006017 ,-0.98373002064277415002 - j0.06922296082369641668 
103.000000000000000000 MHz,-0.98798864434659972034 - j0.04917879708188053339 ,-0.00728286526031002041 + j0.14631078030462274508 ,-0.00728286526031002041 + j0.14631078030462274508 ,-0.98798864434659972034 - j0.04917879708188055421 
104.000000000000000000 MHz,-0.99069027504585160937 - j0.03370475210471603894 ,-0.00448473036249555715 + j0.13182054395544826053 ,-0.00448473036249554934 + j0.13182054395544826053 ,-0.99069027504585160937 - j0.03370475210471596955 
105.000000000000000000 MHz,-0.99248481638187180387 - j0.02136038558286948094 ,-0.00259258149396039087 + j0.12046120412975523661 ,-0.00259258149396039087 + j0.12046120412975525049 ,-0.99248481638187180387 - j0.02136038558286942543 
106.000000000000000000 MHz,-0.99371845868129859980 - j0.01124808110490235422 ,-0.00126022302895496103 + j0.11133515790368699039 ,-0.00126022302895495192 + j0.11133515790368697651 ,-0.99371845868129871082 - j0.01124808110490244616 
107.000000000000000000 MHz,-0.99458843106717609306 - j0.00278124829335567357 ,-0.00029042047603269341 + j0.10385582844121538093 ,-0.00029042047603269438 + j0.10385582844121538093 ,-0.99458843106717598204 - j0.00278124829335526548 
108.000000000000000000 MHz,-0.99521332782741878109 + j0.00443886258626847129 ,0.00043542589101287278 + j0.09762447960377998446 ,0.00043542589101287457 + j0.09762447960377998446 ,-0.99521332782741855905 + j0.00443886258626836287 
109.000000000000000000 MHz,-0.99566768617322631840 + j0.01069241521592459616 ,0.00099185879216821858 + j0.09236096136052392158 ,0.00099185879216821555 + j0.09236096136052389383 ,-0.99566768617322642942 + j0.01069241521592460657 
110.000000000000000000 MHz,-0.99600011497359330903 + j0.01618184244972574806 ,0.00142749267632335413 + j0.08786285456426015661 ,0.00142749267632334633 + j0.08786285456426018436 ,-0.99600011497359319801 + j0.01618184244972567173 
111.000000000000000000 MHz,-0.99624332050036801256 + j0.02105696300117475619 ,0.00177503946695820600 + j0.08398035426490459143 ,0.00177503946695820253 + j0.08398035426490457755 ,-0.99624332050036801256 + j0.02105696300117471456 
112.000000000000000000 MHz,-0.99641990647433653638 + j0.02543098152170042425 ,0.00205710860885778253 + j0.08060026963161351365 ,0.00205710860885778427 + j0.08060026963161351365 ,-0.99641990647433653638 + j0.02543098152170036180 
113.000000000000000000 MHz,-0.99654586131023936701 + j0.02939100088256346027 ,0.00228969431377381476 + j0.07763551167155302579 ,0.00228969431377381259 + j0.07763551167155303967 ,-0.99654586131023936701 + j0.02939100088256348456 
114.000000000000000000 MHz,-0.99663272588406381924 + j0.03300511816410299504 ,0.00248434332836933039 + j0.07501799724133487168 ,0.00248434332836932996 + j0.07501799724133487168 ,-0.99663272588406381924 + j0.03300511816410298810 
115.000000000000000000 MHz,-0.99668898090400270817 + j0.03632733011603995338 ,0.00264954230584046315 + j0.07269374358739803810 ,0.00264954230584046315 + j0.07269374358739803810 ,-0.99668898090400270817 + j0.03632733011603998113 
116.000000000000000000 MHz,-0.99672095791116510632 + j0.03940099680567090562 ,0.00279162880729973747 + j0.07061940469850552793 ,0.00279162880729973834 + j0.07061940469850552793 ,-0.99672095791116510632 + j0.03940099680567087786 
117.000000000000000000 MHz,-0.99673345126363643853 + j0.04226133387588293377 ,0.00291540328651899040 + j0.06875977904842472954 ,0.00291540328651899170 + j0.06875977904842474342 ,-0.99673345126363643853 + j0.04226133387588296847 
118.000000000000000000 MHz,-0.99673013770686136326 + j0.04493723653449199773 ,0.00302454866100468215 + j0.06708598560728967763 ,0.00302454866100468301 + j0.06708598560728966376 ,-0.99673013770686136326 + j0.04493723653449200467 
